budget,id,original_language,original_title,popularity,release_date,revenue,runtime,title,avg_user_score,num_votes,director,genre,num_actors,lead_actor,num_famous_actors,has_famous_lead,production_company_main,has_multiple_production_companies,production_country_main,has_multiple_production_countries,release_year,season_releaed,decade_released,2024_adjusted_budget,2024_adjusted_revenue
68000000,24021,en,The Twilight Saga: Eclipse,107.069763,2010-06-23,698491347,124.0,The Twilight Saga: Eclipse,5.8,2301,David Slade,Adventure,42.0,Kristen Stewart,0,False,Summit Entertainment,True,United States of America,False,2010,Summer,2010,97816524,1004764645
68000000,11371,en,The Score,22.572323,2001-07-13,71069884,124.0,The Score,6.7,423,Frank Oz,Action,24.0,Robert De Niro,3,True,Paramount Pictures,True,Germany,True,2001,Summer,2000,120488318,125927806
69000000,20352,en,Despicable Me,113.858273,2010-07-08,543513985,95.0,Despicable Me,7.1,6478,Pierre Coffin,Animation,33.0,Steve Carell,3,True,Universal Pictures,True,United States of America,False,2010,Summer,2010,99255003,781833073
60000000,11517,en,Money Train,10.004564,1995-11-21,35431113,103.0,Money Train,5.4,222,Joseph Ruben,Action,15.0,Wesley Snipes,3,False,Columbia Pictures,False,United States of America,False,1995,Fall,1990,123516592,72938839
68000000,214756,en,Ted 2,68.734513,2015-06-25,217022588,115.0,Ted 2,6.2,2463,Seth MacFarlane,Comedy,105.0,Mark Wahlberg,5,True,Universal Pictures,True,United States of America,False,2015,Summer,2010,90005465,287253219
70000000,26428,en,Agora,18.888806,2009-05-17,39041505,127.0,Agora,6.9,395,Alejandro Amenábar,Adventure,73.0,Rachel Weisz,0,False,Himenóptero,True,Spain,False,2009,Spring,2000,102341400,57079461
68000000,9824,en,Mystery Men,12.948627,1999-08-06,29762011,121.0,Mystery Men,5.7,250,Kinka Usher,Adventure,26.0,Ben Stiller,5,True,Universal Pictures,True,United States of America,False,1999,Summer,1990,128052742,56045693
36000000,48988,en,Hall Pass,27.11589,2011-02-25,83160734,105.0,Hall Pass,5.4,611,Bobby Farrelly,Comedy,13.0,Owen Wilson,2,True,New Line Cinema,True,United States of America,False,2011,Winter,2010,50208836,115983435
90000000,9008,en,The Insider,26.153669,1999-10-28,60289912,157.0,The Insider,7.3,481,Michael Mann,Drama,56.0,Al Pacino,6,True,Spyglass Entertainment,True,United States of America,False,1999,Fall,1990,169481571,113533655
80000000,300673,en,The Finest Hours,28.223664,2016-01-25,52099090,114.0,The Finest Hours,6.3,588,Craig Gillespie,Action,22.0,Chris Pine,1,False,Walt Disney Pictures,True,United States of America,False,2016,Winter,2010,104563585,68095845
70000000,12113,en,Body of Lies,37.507136,2008-10-10,113280098,128.0,Body of Lies,6.5,895,Ridley Scott,Action,19.0,Leonardo DiCaprio,3,True,Scott Free Productions,True,United States of America,True,2008,Fall,2000,102013541,165087199
69000000,38778,en,Dinner for Schmucks,11.023691,2010-07-30,86387857,114.0,Dinner for Schmucks,5.5,531,Jay Roach,Comedy,20.0,Steve Carell,4,True,Paramount Pictures,True,United States of America,False,2010,Summer,2010,99255003,124267058
69000000,72331,en,Abraham Lincoln: Vampire Hunter,38.634767,2012-06-20,112265139,94.0,Abraham Lincoln: Vampire Hunter,5.5,1269,Timur Bekmambetov,Action,36.0,Benjamin Walker,2,False,Twentieth Century Fox Film Corporation,True,United States of America,False,2012,Summer,2010,94279018,153394885
66000000,1844,en,Entrapment,25.877794,1999-04-29,212404396,112.0,Entrapment,6.0,602,Jon Amiel,Romance,21.0,Sean Connery,2,True,Fountainbridge Films,True,United Kingdom,True,1999,Spring,1990,124286485,399984785
66000000,846,en,The X Files,18.59991,1998-06-19,189198313,121.0,The X Files,6.6,488,Rob Bowman,Mystery,46.0,David Duchovny,0,False,Twentieth Century Fox Film Corporation,True,Canada,True,1998,Summer,1990,127012261,364098569
67000000,9703,en,The Last Legion,12.282911,2007-04-19,25303038,102.0,The Last Legion,5.0,207,Doug Lefler,Action,16.0,Colin Firth,2,True,Ingenious Film Partners,True,United Kingdom,True,2007,Spring,2000,101366511,38281801
70000000,857,en,Saving Private Ryan,76.041867,1998-07-24,481840909,169.0,Saving Private Ryan,7.9,5048,Steven Spielberg,Drama,38.0,Tom Hanks,4,True,Paramount Pictures,True,United States of America,False,1998,Summer,1990,134709974,927268233
66000000,136797,en,Need for Speed,54.81489,2014-03-13,203277636,130.0,Need for Speed,6.1,1520,Scott Waugh,Action,46.0,Aaron Paul,0,False,DreamWorks SKG,True,Philippines,True,2014,Spring,2010,87464069,269386199
70000000,3981,en,What Women Want,31.39165,2000-12-15,374111707,127.0,What Women Want,6.1,992,Nancy Meyers,Comedy,110.0,Helen Hunt,3,False,Paramount Pictures,True,United States of America,False,2000,Winter,2000,127525616,681554655
59000000,425,en,Ice Age,99.561972,2002-03-10,383257136,81.0,Ice Age,7.1,3857,Chris Wedge,Animation,18.0,Ray Romano,5,False,Twentieth Century Fox Film Corporation,True,United States of America,False,2002,Spring,2000,102899400,668422534
68000000,6171,en,Dreamcatcher,26.792794,2003-03-21,75715436,136.0,Dreamcatcher,5.3,567,Lawrence Kasdan,Drama,16.0,Morgan Freeman,2,True,Village Roadshow Pictures,True,United States of America,False,2003,Spring,2000,115931808,129085697
65000000,72976,en,Lincoln,36.307296,2012-11-09,275293450,149.0,Lincoln,6.7,1429,Steven Spielberg,History,71.0,Daniel Day-Lewis,3,False,DreamWorks,True,India,True,2012,Fall,2010,88813568,376150669
63000000,603,en,The Matrix,104.309993,1999-03-30,463517383,136.0,The Matrix,7.9,8907,Lilly Wachowski,Action,36.0,Keanu Reeves,3,True,Village Roadshow Pictures,True,Australia,True,1999,Spring,1990,118637100,872862824
52000000,568,en,Apollo 13,68.140214,1995-06-30,355237933,140.0,Apollo 13,7.3,1599,Ron Howard,Drama,27.0,Tom Hanks,4,True,Imagine Entertainment,True,United States of America,False,1995,Summer,1990,107047713,731296313
65000000,9021,en,The Santa Clause 2,14.646884,2002-10-31,172855065,104.0,The Santa Clause 2,5.5,297,Michael Lembeck,Fantasy,13.0,Tim Allen,2,False,Walt Disney Pictures,True,United States of America,False,2002,Fall,2000,113363746,301469196
61000000,82695,en,Les Misérables,48.356214,2012-12-18,441809770,157.0,Les Misérables,7.1,1884,Tom Hooper,Drama,208.0,Hugh Jackman,4,True,Universal Pictures,True,United Kingdom,True,2012,Winter,2010,83348117,603672338
65000000,9489,en,You've Got Mail,28.540267,1998-12-17,250821495,119.0,You've Got Mail,6.3,838,Nora Ephron,Comedy,16.0,Tom Hanks,3,True,Warner Bros.,False,United States of America,False,1998,Winter,1990,125087833,482687958
65000000,12133,en,Step Brothers,22.977983,2008-07-25,128107642,98.0,Step Brothers,6.5,1062,Adam McKay,Comedy,16.0,Will Ferrell,5,True,Columbia Pictures,True,United States of America,False,2008,Summer,2000,94726860,186695918
95000000,9342,en,The Mask of Zorro,31.086791,1998-07-16,250288523,136.0,The Mask of Zorro,6.3,1183,Martin Campbell,Action,24.0,Antonio Banderas,2,True,Amblin Entertainment,True,United States of America,False,1998,Summer,1990,182820679,481662292
65000000,41733,en,Due Date,43.865294,2010-11-04,211780824,95.0,Due Date,6.2,1685,Todd Phillips,Comedy,18.0,Robert Downey Jr.,3,True,Legendary Pictures,True,United States of America,False,2010,Fall,2010,93501089,304642120
65000000,227306,en,Unbroken,43.055253,2014-12-25,163442937,137.0,Unbroken,7.3,1400,Angelina Jolie,Drama,79.0,Jack O'Connell,0,False,Legendary Pictures,True,United States of America,False,2014,Winter,2010,86138855,216596731
65000000,5551,en,Space Cowboys,15.772081,2000-07-31,128884132,130.0,Space Cowboys,6.3,403,Clint Eastwood,Action,16.0,Clint Eastwood,3,False,Village Roadshow Pictures,True,United States of America,False,2000,Summer,2000,118416643,234800404
70000000,9350,en,Cliffhanger,26.19909,1993-05-28,255000211,112.0,Cliffhanger,6.1,588,Renny Harlin,Action,15.0,Sylvester Stallone,1,True,TriStar Pictures,True,France,True,1993,Spring,1990,151990644,553680662
50000000,9208,en,Broken Arrow,22.769108,1996-02-09,150270147,108.0,Broken Arrow,5.7,453,John Woo,Action,15.0,John Travolta,2,True,Twentieth Century Fox Film Corporation,True,United States of America,False,1996,Winter,1990,99993997,300522252
65000000,4244,en,The Kid,18.281798,2000-07-07,69700000,104.0,The Kid,6.0,238,Jon Turteltaub,Fantasy,57.0,Bruce Willis,2,True,Walt Disney Pictures,False,United States of America,False,2000,Summer,2000,118416643,126979077
63000000,1852,en,World Trade Center,24.697533,2006-08-09,162945894,128.0,World Trade Center,5.9,447,Oliver Stone,Drama,22.0,Nicolas Cage,6,True,Paramount Pictures,True,United States of America,False,2006,Summer,2000,98050838,253602880
65000000,76493,en,The Dictator,31.349143,2012-05-15,179379533,83.0,The Dictator,5.9,1743,Larry Charles,Comedy,15.0,Sacha Baron Cohen,3,False,Paramount Pictures,False,United States of America,False,2012,Spring,2010,88813568,245097482
65000000,345,en,Eyes Wide Shut,27.870312,1999-07-14,162091208,159.0,Eyes Wide Shut,7.1,1234,Stanley Kubrick,Mystery,17.0,Tom Cruise,2,True,Hobby Films,True,United Kingdom,True,1999,Summer,1990,122403357,305238584
65000000,196867,en,Annie,33.439187,2014-12-19,133821816,119.0,Annie,6.0,466,Will Gluck,Comedy,40.0,Quvenzhané Wallis,4,False,Columbia Pictures,True,United States of America,False,2014,Winter,2010,86138855,177342432
50100000,256591,en,Focus,59.634029,2015-02-25,153962963,105.0,Focus,6.7,2542,Glenn Ficarra,Romance,37.0,Will Smith,1,True,Kramer & Sigman Films,True,United States of America,False,2015,Winter,2010,66312850,203786883
65000000,59962,en,This Means War,38.994297,2012-02-14,156974557,103.0,This Means War,5.9,1389,McG,Action,42.0,Reese Witherspoon,2,True,Dune Entertainment,True,United States of America,False,2012,Winter,2010,88813568,214484161
65000000,36648,en,Blade: Trinity,49.660055,2004-12-08,128905366,123.0,Blade: Trinity,5.7,1252,David S. Goyer,Science Fiction,20.0,Wesley Snipes,3,False,New Line Cinema,True,United States of America,False,2004,Winter,2000,107937849,214057968
4200000,1880,en,Red Dawn,11.743085,1984-08-10,38376497,114.0,Red Dawn,6.4,215,John Milius,Action,18.0,Patrick Swayze,2,False,United Artists,True,United States of America,False,1984,Summer,1980,12676692,115830250
65000000,71679,en,Resident Evil: Retribution,6.227675,2012-09-12,240159255,95.0,Resident Evil: Retribution,5.6,1600,Paul W.S. Anderson,Action,26.0,Milla Jovovich,0,False,Davis-Films,False,Canada,True,2012,Fall,2010,88813568,328144619
45000000,10483,en,Death Race,42.57877,2008-08-22,73762516,105.0,Death Race,6.0,1175,Paul W.S. Anderson,Action,13.0,Jason Statham,1,True,Universal Pictures,True,United Kingdom,True,2008,Summer,2000,65580134,107496793
65000000,11412,en,The Long Kiss Goodnight,15.858629,1996-10-11,89456761,120.0,The Long Kiss Goodnight,6.5,314,Renny Harlin,Crime,15.0,Geena Davis,3,False,New Line Cinema,True,United States of America,False,1996,Fall,1990,129992196,178902781
65000000,6795,en,Zathura: A Space Adventure,15.194239,2005-11-06,64321501,101.0,Zathura: A Space Adventure,6.1,779,Jon Favreau,Family,11.0,Jonah Bobo,0,False,Columbia Pictures Corporation,True,United States of America,False,2005,Fall,2000,104423144,103333128
63000000,550,en,Fight Club,146.757391,1999-10-15,100853753,139.0,Fight Club,8.3,9413,David Fincher,Drama,77.0,Edward Norton,3,True,Regency Enterprises,True,Germany,True,1999,Fall,1990,118637100,189920583
65000000,11170,en,We Are Marshall,8.629665,2006-12-12,43545364,124.0,We Are Marshall,6.7,186,McG,Drama,8.0,Matthew McConaughey,2,True,Legendary Pictures,True,United States of America,False,2006,Winter,2000,101163563,67772372
65000000,9292,en,Hudson Hawk,16.803457,1991-05-23,17218080,100.0,Hudson Hawk,5.4,269,Michael Lehmann,Action,8.0,Bruce Willis,1,True,TriStar Pictures,True,United States of America,False,1991,Spring,1990,149745600,39666642
65000000,100241,en,"I, Frankenstein",31.324734,2014-01-22,71154592,92.0,"I, Frankenstein",5.0,687,Stuart Beattie,Horror,22.0,Aaron Eckhart,2,True,Lakeshore Entertainment,True,United States of America,True,2014,Winter,2010,86138855,94295002
50000000,257,en,Oliver Twist,20.415572,2005-09-23,42093706,130.0,Oliver Twist,6.7,274,Roman Polanski,Crime,34.0,Barney Clark,2,False,R.P. Productions,True,Czech Republic,True,2005,Fall,2000,80325495,67623955
43000000,9947,en,Elektra,28.613892,2005-01-13,56681566,97.0,Elektra,4.8,575,Rob Bowman,Action,20.0,Jennifer Garner,1,False,Twentieth Century Fox Film Corporation,True,Canada,True,2005,Winter,2000,69079926,91059497
65000000,189,en,Sin City: A Dame to Kill For,85.428395,2014-08-20,39407616,102.0,Sin City: A Dame to Kill For,6.3,1286,Robert Rodriguez,Crime,50.0,Mickey Rourke,8,True,Miramax Films,True,United States of America,False,2014,Summer,2010,86138855,52223491
64000000,12618,en,Random Hearts,4.137237,1999-10-08,74608570,133.0,Random Hearts,5.3,63,Sydney Pollack,Drama,24.0,Harrison Ford,3,True,Columbia Pictures,False,United States of America,False,1999,Fall,1990,120520228,140497529
55000000,253412,en,Everest,60.246978,2015-09-10,203427584,121.0,Everest,6.7,1772,Baltasar Kormákur,Adventure,36.0,Jason Clarke,2,False,Universal Pictures,True,Iceland,True,2015,Fall,2010,72798538,269258739
50000000,1427,en,Perfume: The Story of a Murderer,42.551902,2006-09-13,132180323,147.0,Perfume: The Story of a Murderer,7.1,1165,Tom Tykwer,Crime,24.0,Ben Whishaw,3,False,Davis-Films,True,Spain,True,2006,Fall,2000,77818125,205720499
63000000,818,en,Austin Powers in Goldmember,40.137264,2002-07-26,296655431,94.0,Austin Powers in Goldmember,5.9,979,Jay Roach,Comedy,114.0,Mike Myers,7,False,New Line Cinema,True,United States of America,False,2002,Summer,2000,109875631,517384169
65000000,16577,en,Astro Boy,24.857079,2009-10-15,44091067,94.0,Astro Boy,6.1,409,David Bowers,Animation,15.0,Nicolas Cage,7,True,The Weinstein Company,True,Hong Kong,True,2009,Fall,2000,95031300,64462022
63000000,329,en,Jurassic Park,40.413191,1993-06-11,920100000,127.0,Jurassic Park,7.6,4856,Steven Spielberg,Adventure,27.0,Sam Neill,2,False,Universal Pictures,True,United States of America,False,1993,Summer,1990,136791580,1997808454
63000000,12160,en,Wyatt Earp,13.859307,1994-06-24,25052000,191.0,Wyatt Earp,6.5,202,Lawrence Kasdan,Drama,24.0,Kevin Costner,4,True,Tig Productions,True,United States of America,False,1994,Summer,1990,133330838,53019114
62000000,9331,en,Clear and Present Danger,18.832471,1994-08-03,215887717,141.0,Clear and Present Danger,6.4,386,Phillip Noyce,Action,18.0,Harrison Ford,2,True,Paramount Pictures,True,United States of America,False,1994,Summer,1990,131214476,456896671
65000000,300168,zh,天將雄師,9.568884,2015-02-19,121545703,127.0,Dragon Blade,5.9,145,Daniel Lee,Action,37.0,Jackie Chan,2,True,Shanghai Film Group,True,Hong Kong,True,2015,Winter,2010,86034635,160879081
64000000,9072,en,Little Man,12.421504,2006-08-31,101595121,98.0,Little Man,5.3,261,Keenen Ivory Wayans,Comedy,6.0,Marlon Wayans,0,False,Revolution Studios,True,United States of America,False,2006,Summer,2000,99607201,158118837
62000000,3536,en,U-571,18.096884,2000-04-20,127666415,116.0,U-571,6.1,340,Jonathan Mostow,Action,11.0,Matthew McConaughey,3,True,Universal Pictures,True,France,True,2000,Spring,2000,112951260,232581974
62000000,9087,en,The American President,11.056763,1995-11-17,107879496,106.0,The American President,6.5,195,Rob Reiner,Comedy,18.0,Michael Douglas,2,False,Columbia Pictures,True,United States of America,False,1995,Fall,1990,127633812,222081795
62000000,12177,en,The Love Guru,13.218008,2008-06-20,41819064,87.0,The Love Guru,4.3,242,Marco Schnabel,Comedy,19.0,Mike Myers,3,False,Paramount Pictures,True,United States of America,True,2008,Summer,2000,90354851,60944440
62000000,12138,en,3000 Miles to Graceland,11.262655,2001-02-23,18720175,125.0,3000 Miles to Graceland,5.8,178,Demian Lichtenstein,Action,13.0,Kurt Russell,5,False,Franchise Pictures,True,United States of America,False,2001,Winter,2000,109856996,33170035
44000000,273248,en,The Hateful Eight,68.717016,2015-12-25,155760117,167.0,The Hateful Eight,7.6,4274,Quentin Tarantino,Crime,18.0,Samuel L. Jackson,2,True,Double Feature Films,True,United States of America,False,2015,Winter,2010,58238830,206165614
63000000,50359,en,Hop,16.791058,2011-03-30,183953723,95.0,Hop,5.5,331,Tim Hill,Animation,11.0,Russell Brand,2,False,Universal Pictures,True,United Kingdom,False,2011,Spring,2010,87865463,256558397
65000000,1271,en,300,65.197968,2006-12-09,422610419,117.0,300,7.0,4997,Zack Snyder,Action,87.0,Gerard Butler,1,True,Virtual Studios,True,United States of America,False,2006,Winter,2000,101163563,657735012
80000000,693,en,Meet the Fockers,32.829538,2004-12-22,516642939,115.0,Meet the Fockers,6.1,1373,Jay Roach,Comedy,19.0,Ben Stiller,5,True,DreamWorks SKG,True,United States of America,False,2004,Winter,2000,132846583,857928116
60000000,14306,en,Marley & Me,30.951203,2008-12-25,244082376,115.0,Marley & Me,6.9,1343,David Frankel,Comedy,36.0,Owen Wilson,3,True,Sunswept Entertainment,True,United States of America,False,2008,Winter,2000,87440178,355710108
60000000,497,en,The Green Mile,103.698022,1999-12-10,284600000,189.0,The Green Mile,8.2,4048,Frank Darabont,Fantasy,33.0,Tom Hanks,7,True,Castle Rock Entertainment,True,United States of America,False,1999,Winter,1990,112987714,535938389
150000000,9982,en,Chicken Little,47.973995,2005-11-04,314432665,81.0,Chicken Little,5.6,944,Mark Dindal,Animation,24.0,Zach Braff,4,False,Walt Disney Pictures,True,United States of America,False,2005,Fall,2000,240976485,505139190
61000000,210577,en,Gone Girl,143.041543,2014-10-01,369330363,145.0,Gone Girl,7.9,5862,David Fincher,Mystery,72.0,Ben Affleck,1,True,Twentieth Century Fox Film Corporation,True,United States of America,False,2014,Fall,2010,80838003,489441458
60000000,2501,en,The Bourne Identity,86.476817,2002-06-14,214034224,119.0,The Bourne Identity,7.3,3583,Doug Liman,Action,51.0,Matt Damon,3,True,Universal Pictures,True,United States of America,True,2002,Summer,2000,104643458,373288023
58000000,710,en,GoldenEye,59.824565,1995-11-16,352194034,130.0,GoldenEye,6.6,1174,Martin Campbell,Adventure,20.0,Pierce Brosnan,4,True,United Artists,True,United Kingdom,True,1995,Fall,1990,119399372,725030113
60000000,2275,en,The General's Daughter,18.345613,1999-06-18,149705852,116.0,The General's Daughter,6.1,205,Simon West,Crime,16.0,John Travolta,3,True,Paramount Pictures,True,Germany,True,1999,Summer,1990,112987714,281915366
60000000,37165,en,The Truman Show,56.488027,1998-06-04,264118201,103.0,The Truman Show,7.8,4537,Peter Weir,Comedy,25.0,Jim Carrey,5,True,Paramount Pictures,True,United States of America,False,1998,Summer,1990,115465692,508276514
70000000,9837,en,The Prince of Egypt,29.464852,1998-12-15,218613188,99.0,The Prince of Egypt,6.8,817,Simon Wells,Adventure,22.0,Val Kilmer,8,True,DreamWorks SKG,True,United States of America,False,1998,Winter,1990,134709974,420705384
